id,title,url,source_name,source_type,country,published_at,fetched_at,primary_category,categories,score,matched_keywords,deadline_at,summary
178,Disnakertrans Sulsel: Kehadiran JFT-Basic di Makassar Kurangi Beban Biaya Calon Pekerja ke Jepang,https://news.google.com/rss/articles/CBMixwFBVV95cUxQM2R1YWU3Q1NtZ1VFS1c2QmZ4NWZrYlR2NmM0cnJodjhUdlBvNElmOFJ2RTY4cWVQcUVJR3A5M0N5SGVBVk9aeG82cXBQdUNHSFdNTWgzMFFmU2k4MmRFSENfaTZuU29KRHVNV25SU3YybEJma216eVFqcU0wMDdmQWt4bGh3Ym83NWFlWnlMVG5QcE9UalVFRHBMTVN3T3hIbC1MZG5hb0RQaElCWTFYejZmeHZ4RHZRWWNSNG5oOWJib0tENzc0?oc=5,Google News: Indonesia: Japan workers,google_news,インドネシア,2026-06-17T07:00:00+00:00,2026-07-01T00:07:41.386866+00:00,ニュース（外国人・ビザ）,ニュース（日本語教育）;ニュース（外国人・ビザ）;その他,13,外国人材;EPA;Jepang;pekerja;JFT-Basic,,日本語概要: インドネシア発の日本就労・外国人材関連情報です。 / 原文抜粋: Disnakertrans Sulsel: Kehadiran JFT-Basic di Makassar Kurangi Beban Biaya Calon Pekerja k…
12,育成就労制度で変わる農業現場 転籍解禁と日本語教育確保が新たな課題に,https://news.google.com/rss/articles/CBMihgFBVV95cUxOMmJkbVNEZUdZd0Jfb244MFlFM3E5TVJnWUR0WFNadmVCdUt6NDhmYm84NTJ0Zzhab1h6LTV0VFNRWDZqY0tmTllHUi00LWpSRE9aQ2xLbmQyQXUwOFdlTVZrRUhnWTlEZl9xY2s0SkxTZzM4dTl4emhRdHh1cmYzVkktUXgyZw?oc=5,Google News: 育成就労 日本語,google_news,,2026-06-17T07:00:00+00:00,2026-07-01T00:07:41.386837+00:00,ニュース（外国人・ビザ）,ニュース（日本語教育）;ニュース（外国人・ビザ）,8,日本語教育;育成就労,,育成就労制度で変わる農業現場 転籍解禁と日本語教育確保が新たな課題に projectdesign.jp
11,【無料セミナー】「特定技能（1号、2号）」試験、まずは何を支援する？,https://news.google.com/rss/articles/CBMiVEFVX3lxTFBROTZkZmRPaEM5MGh4WV84ZzR5UlFJU3ZLODRXQ3Jrc3l1UmhJRnRrX01VcE05WXpsWTY3a0xkMV9LMHo2c2YyZ05yMEhXSVBydTlQTQ?oc=5,Google News: 特定技能 日本語教育 支援,google_news,,2026-06-17T08:00:43+00:00,2026-07-01T00:07:41.386784+00:00,ニュース（外国人・ビザ）,ニュース（外国人・ビザ）,4,特定技能,,【無料セミナー】「特定技能（1号、2号）」試験、まずは何を支援する？ ニコニコニュース
9,入学前教育を通じて、意欲的な入学者の受け入れと専門職人材の輩出を目指す―新潟医療福祉大学,https://news.google.com/rss/articles/CBMifEFVX3lxTFBKcUs1S2ZBUWk1cG9VNHc1ZkNaSEEya2tlNU82cF9tV2s5elVRS2ZOU0xOdUQ3TUZFV2ROOXZSX24tLUFweDJDVzdkYVdqQmFIcllFXzVFUkFReTFzUEtJNmduVXhwaDgyV0h6cW0wODNOUWpVSmN1YmZFTEc?oc=5,Google News: 日本語学校 入学前教育,google_news,,2026-06-23T09:17:25+00:00,2026-07-01T00:07:41.386741+00:00,ニュース（日本語教育）,ニュース（日本語教育）;その他,5,入学前教育,,入学前教育を通じて、意欲的な入学者の受け入れと専門職人材の輩出を目指す―新潟医療福祉大学 Between情報サイト
176,Zenken、静岡県より令和8年度「外国人介護人材マッチング支援事業」を受託 - at-s.com,https://news.google.com/rss/articles/CBMiZkFVX3lxTE1ESHpBblZWejlCSW1qNmxHZ2hIRE53b1Zlakg3bF9ETkxXY0N0ck5hbXRrSVM3bkhRUEM1Y1U1d09VS1RaTG9iNEFMX3pUV0U3MFc0T21ONGo0ZllSc0VyWC1PQW5pUQ?oc=5,Google News: 日本語教育 委託事業,google_news,,2026-06-17T07:00:00+00:00,2026-07-01T00:07:41.386585+00:00,ニュース（日本語教育）,ニュース（日本語教育）;その他,7,外国人介護人材;介護人材,,Zenken、静岡県より令和8年度「外国人介護人材マッチング支援事業」を受託 at-s.com
174,岐阜県多文化共生推進補助金,https://www.pref.gifu.lg.jp/dx-support/437476.html,岐阜県 多文化共生補助金,page,,2026-04-01T00:00:00+00:00,2026-06-30T00:05:40.243255+00:00,公募・補助金・プロポーザル,公募・補助金・プロポーザル,8,補助金;補助,,"Source page: https://www.pref.gifu.lg.jp/dx-support/437476.html / 上限 2,000千円(ハード事業) 500千円（ソフト事業）。"
184,"Lao động đi nước ngoài giảm mạnh, Bộ Nội vụ nêu 3 nguyên nhân chính",https://news.google.com/rss/articles/CBMirgFBVV95cUxQNmhPdTM1Vlp5S1NWQllUaEZKbEFCYWVkQWJfckU5bEU0QlVKcDRXWHc2NU52dWtFYzFYUm55ZDdJNHZVRERqV0RSUlNpNWhTWGdnQmUyYl9ScFBpTVk3S09kVnRPaEppTXNLSEV0QW9fdkdHVXdCSUlQZzFmLVdVZzR5OGVpODZHTTdyTHY0SGNyajRYLVYxSDhmTEV6NHAtOXdxMU9yX3ZMblVKcFE?oc=5,Google News: Vietnam: Japan workers,google_news,ベトナム,2026-06-22T01:36:23+00:00,2026-06-30T00:05:40.242715+00:00,ニュース（外国人・ビザ）,ニュース（外国人・ビザ）;その他,6,外国人材;lao động,,"日本語概要: ベトナム発の日本就労・外国人材関連情報です。 / 原文抜粋: Lao động đi nước ngoài giảm mạnh, Bộ Nội vụ nêu 3 nguyên nhân chính Lao động đi nước ngoà…"
3,上智大×板橋区、外国につながる子供の日本語教育支援,https://news.google.com/rss/articles/CBMiZkFVX3lxTFA0M2dWMTdlM3kzWEU3VGhTQUhwUmVmbmFjU052QWVQQklXYkFUdnJpanA5UVlKWlFKYkxQT3pDNWpPc3VwdWtoX1hyWTQxa3E3WWdJVHhqTmFqUDZLeV83cXJSQVhndw?oc=5,Google News: 日本語教育 補助金,google_news,,2026-06-16T07:00:00+00:00,2026-06-30T00:05:40.242278+00:00,ニュース（日本語教育）,ニュース（日本語教育）,4,日本語教育,,上智大×板橋区、外国につながる子供の日本語教育支援 リセマム
8,東川国際文化福祉専門学校、国認定の「日本語教育機関」に 北海道内初,https://news.google.com/rss/articles/CBMiWkFVX3lxTFBCZVc5RjZWVjlNdkItSzZOVVMzaFRhSmlMRzdURTFIZmY1RTZYY1dQbGpoVlY0NWdnUWNQYmg2WlRqZ3ktdTlmaXcxR1RVT1VYTGxjOUJLSEN5dw?oc=5,Google News: 認定日本語教育機関 留学生,google_news,,2026-06-17T07:00:00+00:00,2026-06-29T09:37:10.847422+00:00,ニュース（日本語教育）,ニュース（日本語教育）;その他,4,日本語教育,,東川国際文化福祉専門学校、国認定の「日本語教育機関」に 北海道内初 北海道新聞デジタル
152,外国人材の獲得へ広がる「MOU」 海外政府や企業、大学と協力する約束、都道府県と政令市の4割超が締結,https://news.google.com/rss/articles/CBMiU0FVX3lxTE5oSUJmRnB6UFI1X1hLZEVxdDhQQ1p1YlN0dG44cFpKSVF5VW50MjZBQU1MTWVNdW9SVGtTN2dGMGNOVjB4UHNKSmdPcUVlU0pUVUNr?oc=5,Google News: 外国人材 補助金 自治体,google_news,,2026-06-15T07:00:00+00:00,2026-06-29T06:39:26.794380+00:00,ニュース（外国人・ビザ）,ニュース（外国人・ビザ）;その他,3,外国人材,,外国人材の獲得へ広がる「MOU」 海外政府や企業、大学と協力する約束、都道府県と政令市の4割超が締結 東京新聞デジタル
10,在留外国人410万人突破、特定技能拡大の裏で深刻化する「言葉の壁」に一手。飲食特化型教育『GF Academy』、1on1レッスンのアジア4カ国語拡充＆動画教材を新設！ | Ｇ－ＦＡＣＴＯＲＹ株式会社のプレスリリース,https://news.google.com/rss/articles/CBMiakFVX3lxTE1ZOXM4dFFEZ1kyOWpvS0lYdGJxdHNla1dsZ25hWmY0V0dUY2ZJVV9iVW12SURPMTlRcEZqM3VYekxXS1BNYXQwQ3FBT0tqVTRkbWZEMWx1R3ZiNjM2NzlqWjlfQkxsYjZyanc?oc=5,Google News: 特定技能 日本語教育 支援,google_news,,2026-06-15T07:00:00+00:00,2026-06-29T06:39:26.785146+00:00,ニュース（外国人・ビザ）,ニュース（外国人・ビザ）,4,特定技能,,在留外国人410万人突破、特定技能拡大の裏で深刻化する「言葉の壁」に一手。飲食特化型教育『GF Academy』、1on1レッスンのアジア4カ国語拡充＆動画教材を新設！ | Ｇ－ＦＡＣＴＯＲＹ株式会社のプレスリリース PR TIMES
